datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		44874		Z	Grandidier Collection, DéCary		1	unknown						skull (dry); skin (dry)	unknown	collector number=Z		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44874								1932-01-01		0					Sent to him by M. Decary / 1932							Africa, Madagascar, Fort Dauphin	Africa				Madagascar		Fort Dauphin			southeast Madagascar, Valley of Fanjahira, northeast of Fort Dauphin																																																			[no agent data], [no agent data]															Propithecus verreauxi verreauxi							Animalia Chordata Mammalia Primates Indridae Propithecus verreauxi verreauxi	Animalia	Chordata	Mammalia	Primates	Indridae	Propithecus		verreauxi	verreauxi					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen					45815			Grandidier Collection, DéCary		1							whole animal (ethanol)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:45815								1932-01-01		0					Sent by / Decary / 1932							Africa, Madagascar, Fort Dauphin	Africa				Madagascar		Fort Dauphin			Ranopiso, near Fort Dauphin																																																			[no agent data], [no agent data]															Microcebus murinus smithii ?							Animalia Chordata Mammalia Primates Cheirogaleidae Microcebus murinus smithii	Animalia	Chordata	Mammalia	Primates	Cheirogaleidae	Microcebus		murinus	smithii					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		44938			Grandidier Collection, DéCary		1	unknown						skull (dry); skull (cast)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44938								1931-07-01		0					Sent to him by Decary / July 1931							Africa, Madagascar	Africa				Madagascar					southern Madagascar, Ampamolora, near Amborobme																																																			[no agent data], [no agent data], [no agent data]				Endangered species.											Lepilemur mustelinus leucopus							Animalia Chordata Mammalia Primates Lemuridae Lepilemur mustelinus leucopus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lepilemur		mustelinus	leucopus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen					46150			Grandidier Colleciton		1							whole animal (ethanol)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:46150								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar																																																								[no agent data], [no agent data]															Microcebus murinus							Animalia Chordata Mammalia Primates Cheirogaleidae Microcebus murinus	Animalia	Chordata	Mammalia	Primates	Cheirogaleidae	Microcebus		murinus				(J. F. Miller, 1777)		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		8045			Chulliat		1	unknown						skull (dry); skin (dry)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:8045								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar					southeast Madagascar																																																			[no agent data]															Lemur rubriventer							Animalia Chordata Mammalia Primates Lemuridae Lemur rubriventer	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		rubriventer						ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		16399		40	Frederick Roelker Wulsin		1	male						skull (dry); skin (dry)	unknown	additional number=40; collector number=40		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:16399								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar					Siribihina River, Bemara gorges																																																			[no agent data], [no agent data]				Skeleton identified as Propithecus diadema.											Propithecus verreauxi verreauxi							Animalia Chordata Mammalia Primates Indridae Propithecus verreauxi verreauxi	Animalia	Chordata	Mammalia	Primates	Indridae	Propithecus		verreauxi	verreauxi					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			age class: adult; sex: unknown		5866		2596	Henry Augustus Ward		1	unknown						skin (mounted)	unknown	collector number=2596; other number=Case 452; previous number=2596		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:5866								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar																																																								[no agent data]				Kate Sheridan and Sarah Cohen HEPA vacuumed this specimen on 30 Jan 2013.											Lemur mongoz							Animalia Chordata Mammalia Primates Lemuridae Lemur mongoz	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		mongoz						ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		BOM-5130			Edward Gerrard Jr		1	unknown						skeleton (dry)	unknown	previous number=MCZ 5130		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:BOM-5130								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar																																																								[no agent data], [no agent data]				"Originally cataloged in ""Bones of Mammals""."											Indri indri							Animalia Chordata Mammalia Primates Indridae Indri indri	Animalia	Chordata	Mammalia	Primates	Indridae	Indri		indri				(Gmelin, 1788)		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		16365		36	Frederick Roelker Wulsin		1	male						skin (dry); skeleton (dry)	unknown	additional number=582, 3; collector number=36		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:16365								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar					upper Siribihina River																																																			[no agent data], [no agent data]				Old tags say ?16365? on limb bones, but no evidence could be found to substantiate this claim, 1986 MRM.											Lemur fulvus rufus							Animalia Chordata Mammalia Primates Lemuridae Lemur fulvus rufus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus	rufus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		45355			Grandidier Collection, DéCary		1	unknown						skull (dry); skeleton (dry); whole animal (ethanol)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:45355								1932-01-01		0					sent, 1932, by / M. Decary							Africa, Madagascar	Africa				Madagascar					southeast Madagascar, Valley of Fanjahira, Evondro																																																			[no agent data], [no agent data]				Endangered species.											Microcebus murinus murinus							Animalia Chordata Mammalia Primates Cheirogaleidae Microcebus murinus murinus	Animalia	Chordata	Mammalia	Primates	Cheirogaleidae	Microcebus		murinus	murinus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		44851		I	Grandidier Collection		1	male						skeleton (dry); other (unknown)	unknown	collector number=I		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44851								1930-10-01		0					Oct. 1930							Africa, Madagascar	Africa				Madagascar					Siahanaka Forest																																																			[no agent data], [no agent data]				Skull was cast in plastic by Bone Clones (see loan 2307).  Two plastic casts are in the collection with the specimen, MDO 2009.											Indri indri							Animalia Chordata Mammalia Primates Indridae Indri indri	Animalia	Chordata	Mammalia	Primates	Indridae	Indri		indri				(Gmelin, 1788)		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		37808			[no agent data]		1	unknown						skull (dry); other (unknown)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:37808								1700-01-01		0					[date unknown]							[no higher geography data]	[no higher geography data]																																																												[no agent data], [no agent data]															Hapalemur griseus							Animalia Chordata Mammalia Primates Lemuridae Hapalemur griseus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Hapalemur		griseus				(Link, 1795)		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		44929			Grandidier Collection, DéCary		1	unknown						skull (cast); whole animal (ethanol)	unknown	additional number=L		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44929								1932-01-01		0					Sent to him by Decary / 1932							Africa, Madagascar, Toliara	Africa				Madagascar		Toliara			southern Madagascar, Ambovombe																																																			[no agent data], [no agent data]				endangered species											Lepilemur mustelinus leucopus							Animalia Chordata Mammalia Primates Lemuridae Lepilemur mustelinus leucopus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lepilemur		mustelinus	leucopus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			reproductive data: pregnant; sex: female		44841		2013	Bluntschli, Grandidier Collection		1	female						skin (dry)	unknown	collector number=2013		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44841								1931-01-01		0					Coll. Bluntschli 1931							Africa, Madagascar, Fort Dauphin	Africa				Madagascar		Fort Dauphin			Amboasary, lower Mandrare River																																																			[no agent data], [no agent data]															Microcebus murinus murinus							Animalia Chordata Mammalia Primates Cheirogaleidae Microcebus murinus murinus	Animalia	Chordata	Mammalia	Primates	Cheirogaleidae	Microcebus		murinus	murinus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen					BOM-9440		51606?	Frederick Roelker Wulsin		1							other (unknown)	unknown	collector number=51606?; previous number=MCZ 9440, SI 606		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:BOM-9440								1915-07-01		0					0/7/1915							Africa, Madagascar	Africa				Madagascar																																																								[no agent data], [no agent data]				These go with one of the skins which were made over, but no record was made. First two digits or initials of original number are hard to read, MER/1994.											Lemur fulvus rufus							Animalia Chordata Mammalia Primates Lemuridae Lemur fulvus rufus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus	rufus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		45356			Grandidier Collection, DéCary		1	unknown						skull (dry); skeleton (dry); whole animal (ethanol)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:45356								1932-01-01		0					sent, 1932, by / M. Decary							Africa, Madagascar	Africa				Madagascar					southeast Madagascar, Valley of Fanjahira, Evondro																																																			[no agent data], [no agent data]				Endangered species.											Microcebus murinus murinus							Animalia Chordata Mammalia Primates Cheirogaleidae Microcebus murinus murinus	Animalia	Chordata	Mammalia	Primates	Cheirogaleidae	Microcebus		murinus	murinus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		44904			Grandidier Collection		1	unknown						skull (dry)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44904								1700-01-01		0					[date unknown]							Africa, Madagascar	Africa				Madagascar					southeast Madagascar, cave of Andrahomana																																																			[no agent data]															Lemur catta							Animalia Chordata Mammalia Primates Lemuridae Lemur catta	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta				Linnaeus, 1758		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			age class: juvenile; sex: unknown		45787			Grandidier Collection, DéCary		1	unknown						whole animal (ethanol)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:45787								1931-06-01		0					Sent by Decary / June, 1931							Africa, Madagascar, Toliara	Africa				Madagascar		Toliara			southern Madagascar, Ambovombe																																																			[no agent data]				Endangered species.											Lemur catta							Animalia Chordata Mammalia Primates Lemuridae Lemur catta	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		catta				Linnaeus, 1758		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		44937			Grandidier Collection, DéCary		1	unknown						skull (dry); skin (dry)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44937								1931-07-01		0					Sent to him by Decary / July 1931							Africa, Madagascar	Africa				Madagascar					southern Madagascar, Ampamolora, near Amborobme																																																			[no agent data], [no agent data], [no agent data]				Endangered species.											Lepilemur mustelinus leucopus							Animalia Chordata Mammalia Primates Lemuridae Lepilemur mustelinus leucopus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lepilemur		mustelinus	leucopus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: unknown		44930			Grandidier Collection, DéCary		1	unknown						skull (dry); skull (dry); whole animal (ethanol)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44930								1931-06-01		0					Sent to him by Decary / June 1931							Africa, Madagascar	Africa				Madagascar																																																								[no agent data], [no agent data]				Endangered species.											Lepilemur mustelinus leucopus							Animalia Chordata Mammalia Primates Lemuridae Lepilemur mustelinus leucopus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lepilemur		mustelinus	leucopus					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen					44886			Grandidier Collection		1							skull (dry)	unknown			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:44886								1700-01-01		0					[date unknown]							Africa, Madagascar, Toliara	Africa				Madagascar		Toliara			Province of Fort Dauphin (Taolanaro), Forest of Manangotry, Esaka Ivondro																																																			[no agent data], [no agent data], [no agent data]															Lemur fulvus collaris							Animalia Chordata Mammalia Primates Lemuridae Lemur fulvus collaris	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus	collaris					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet									b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: female		16371		87	Frederick Roelker Wulsin		1	female						skin (dry); skeleton (dry)	unknown	additional number=87; collector number=87		http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:16371								1915-09-29		0					29/9/1915							Africa, Madagascar, Toamasina, Alaotra-Mangoro	Africa				Madagascar		Toamasina	Alaotra-Mangoro		Didy																																																			[no agent data], [no agent data]															Lemur fulvus fulvus							Animalia Chordata Mammalia Primates Lemuridae Lemur fulvus fulvus	Animalia	Chordata	Mammalia	Primates	Lemuridae	Lemur		fulvus	fulvus					ICZN			
